BondIDType,BondID,Price,Spread1,Spread2,Spread3,Spread4,Spread5,Size1,Size2,Size3,Size4,Size5
CUSIP,91282CFY2,100-18+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-18+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-183,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-183,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-183,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-183,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-183,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-183,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-183,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-182,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-182,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-182,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-182,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-182,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-182,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-182,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-181,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-181,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-181,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-181,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-181,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-181,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-181,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-180,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-180,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-180,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-180,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-180,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-180,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-180,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-177,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-177,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-177,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-177,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-177,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-177,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-177,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-176,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-176,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-176,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-176,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-176,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-176,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-176,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-175,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-175,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-175,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-175,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-175,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-175,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-175,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-17+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-17+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-17+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-17+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-17+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-17+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-17+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-173,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-173,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-173,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-173,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-173,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-173,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-173,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-172,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-172,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-172,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-172,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-172,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-172,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-172,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-171,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-171,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-171,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-171,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-171,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-171,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-171,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-170,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-170,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-170,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-170,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-170,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-170,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-170,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-167,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-167,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-167,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-167,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-167,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-167,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-167,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-166,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-166,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-166,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-166,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-166,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-166,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-166,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-165,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-165,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-165,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-165,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-165,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-165,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-165,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-16+,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-16+,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-16+,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-16+,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-16+,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-16+,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-16+,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-163,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-163,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-163,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-163,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-163,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-163,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-163,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-162,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-162,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-162,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-162,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-162,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-162,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-162,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-161,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-161,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-161,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-161,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-161,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-161,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-161,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-160,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-160,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-160,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-160,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-160,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-160,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-160,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-157,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-157,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-157,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-157,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-157,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-157,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-157,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-156,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-156,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-156,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-156,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-156,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-156,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-156,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-155,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-155,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-155,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-155,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-155,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-155,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-155,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-15+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-15+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-15+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-15+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-15+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-15+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-15+,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-153,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-153,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-153,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-153,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-153,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-153,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-153,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-152,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-152,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-152,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-152,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-152,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-152,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-152,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-151,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-151,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-151,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-151,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-151,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-151,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-151,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-150,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-150,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-150,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-150,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-150,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-150,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-150,0-002,0-00+,0-006,0-010,0-012,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-147,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-147,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-147,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-147,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-147,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-147,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-147,0-00+,0-006,0-010,0-012,0-01+,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-146,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-146,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-146,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-146,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-146,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CFY2,100-146,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CLW9,100-146,0-006,0-010,0-012,0-01+,0-016,10000000,20000000,30000000,40000000,50000000
CUSIP,912810RJ9,100-145,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912810UE6,100-145,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,912828YU8,100-145,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CAY7,100-145,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
CUSIP,91282CDJ7,100-145,0-010,0-012,0-01+,0-016,0-020,10000000,20000000,30000000,40000000,50000000
